Email_ID,Age_Group,Gender,Region,Device_Used,Previous_Hulu_Subscription_Length,Preferred_Genre,Subscription_Status,Hulu_Watch_Time,Hulu_Subscription_Date,Hulu_Cancellation_Date
23090,25-34,Undisclosed,North America,TV,43,Action,Not Subscribed,88193,2023-04-13,2024-06-22
23091,18-24,Male,Asia,Tablet,13,Drama,Not Subscribed,79925,2023-08-23,2023-09-01
23092,55+,Female,Europe,Tablet,18,Action,Not Subscribed,64236,2021-12-27,2023-05-29
23093,18-24,,South America,Tablet,57,Fantasy,Not Subscribed,23223,2021-10-13,2022-07-02
23094,45-54,Female,North America,Tablet,2,Drama,Not Subscribed,4437,2022-01-23,
23095,55+,Undisclosed,North America,TV,55,Comedy,Not Subscribed,66045,2023-01-14,
23096,55+,,Asia,Tablet,1,Fantasy,Not Subscribed,35634,2023-04-07,
23097,18-24,Male,South America,TV,42,Fantasy,Not Subscribed,14584,2023-05-02,
23098,18-24,Female,North America,Mobile,31,Thriller,Not Subscribed,69422,2022-05-07,
23099,18-24,Male,Europe,Tablet,33,Drama,Subscribed,73393,2022-07-09,
23100,55+,Male,Africa,Mobile,48,Fantasy,Not Subscribed,40241,2022-05-04,
23101,45-54,Undisclosed,South America,TV,30,Drama,Not Subscribed,33809,2023-04-19,
23102,55+,Female,Africa,Mobile,41,Sci-Fi,Not Subscribed,40316,2022-10-02,
23103,45-54,Female,Asia,Tablet,53,Thriller,Subscribed,67018,2023-09-10,
23104,35-44,Male,North America,Tablet,9,Sci-Fi,Not Subscribed,96865,2023-03-21,2024-02-28
23105,35-44,Female,Europe,TV,37,Drama,Not Subscribed,4310,2023-05-16,2024-05-26
23106,45-54,Male,Europe,Mobile,3,Comedy,Subscribed,58197,2022-03-04,
23107,45-54,Male,Africa,Mobile,24,Fantasy,Subscribed,94218,2023-04-04,2023-10-10
23108,25-34,Male,North America,Tablet,17,Drama,Not Subscribed,33654,2023-02-11,
23109,55+,Male,South America,,34,Sci-Fi,Subscribed,71751,2023-04-12,2024-06-10
23110,45-54,Male,South America,Mobile,7,Drama,Not Subscribed,51413,2022-07-14,2023-12-23
23111,35-44,Female,North America,TV,18,Comedy,Subscribed,16330,2021-12-27,
23112,25-34,Undisclosed,Asia,Mobile,6,Fantasy,Subscribed,13221,2023-07-05,
23113,35-44,Undisclosed,South America,Mobile,42,Sci-Fi,Not Subscribed,10340,2022-12-31,
23114,35-44,Female,North America,Tablet,31,Thriller,Subscribed,17963,2023-07-26,
23115,18-24,Female,North America,Mobile,7,Fantasy,Not Subscribed,97961,2023-03-07,2023-08-04
23116,25-34,Female,South America,Mobile,13,Sci-Fi,Not Subscribed,24844,2021-09-30,
23117,18-24,Male,Europe,TV,23,Sci-Fi,Subscribed,43262,2022-07-09,
23118,25-34,Undisclosed,Africa,TV,57,Drama,Not Subscribed,36244,2022-06-03,2024-01-12
23119,55+,Male,South America,Tablet,31,Drama,Not Subscribed,44622,2022-10-27,
23120,35-44,Female,North America,TV,34,Action,Not Subscribed,36100,2023-02-12,2023-12-23
23121,45-54,Female,Asia,Mobile,56,Action,Not Subscribed,68761,2023-03-31,
23122,35-44,Female,Europe,TV,3,Action,Not Subscribed,70889,2023-02-17,2024-09-10
23123,35-44,Male,North America,,24,Fantasy,Not Subscribed,39884,2022-08-30,
23124,25-34,Undisclosed,Asia,TV,38,Action,Not Subscribed,47857,2022-07-11,2023-03-13
23125,55+,,Europe,Mobile,13,Thriller,Not Subscribed,82208,2022-12-16,
23126,45-54,Male,Europe,,39,Drama,Subscribed,57912,2023-09-08,2024-09-04
23127,35-44,Female,Asia,Mobile,38,Sci-Fi,Subscribed,93960,2022-07-24,2023-07-05
23128,18-24,Female,Asia,Mobile,42,Sci-Fi,Not Subscribed,72227,2022-09-12,
23129,45-54,Male,Europe,Tablet,17,Sci-Fi,Subscribed,12622,2023-06-16,
23130,25-34,Male,Asia,TV,21,Action,Not Subscribed,79940,2022-07-12,
23131,18-24,Male,South America,TV,58,Comedy,Not Subscribed,87506,2022-10-14,2023-07-21
23132,18-24,Female,North America,TV,41,Action,Not Subscribed,46367,2023-04-28,2023-09-24
23133,55+,Male,Europe,TV,7,Thriller,Subscribed,64462,2022-07-31,
23134,18-24,Male,Europe,TV,37,Fantasy,Not Subscribed,46433,2022-01-12,2024-06-18
23135,55+,Female,Europe,Mobile,39,Thriller,Not Subscribed,46764,2023-01-07,2024-04-21
23136,18-24,Undisclosed,Africa,TV,46,Comedy,Subscribed,6183,2021-11-19,2023-11-01
23137,18-24,Undisclosed,South America,TV,25,Fantasy,Not Subscribed,67366,2022-01-19,2024-07-24
23138,55+,Male,Europe,Tablet,24,Drama,Not Subscribed,88375,2023-04-15,
23139,25-34,Undisclosed,Africa,TV,56,Thriller,Not Subscribed,85898,2023-06-19,
23140,18-24,Female,South America,TV,22,Comedy,Subscribed,78603,2022-04-27,
23141,55+,Undisclosed,Europe,Tablet,45,Action,Subscribed,37990,2022-08-12,2024-08-21
23142,18-24,,Europe,Tablet,10,Action,Not Subscribed,63724,2022-10-17,
23143,25-34,,North America,TV,50,Comedy,Not Subscribed,98919,2023-07-11,2024-02-26
23144,35-44,Female,Africa,TV,27,Fantasy,Not Subscribed,63713,2022-03-29,
23145,18-24,Male,Asia,Tablet,52,Fantasy,Not Subscribed,75166,2022-04-24,2022-09-15
23146,18-24,Male,North America,Mobile,19,Action,Not Subscribed,40088,2022-08-07,2023-11-10
23147,45-54,Female,South America,Mobile,11,Sci-Fi,Subscribed,64848,2022-09-30,2022-12-10
23148,18-24,Female,Africa,Mobile,7,Comedy,Not Subscribed,65925,2022-11-24,2024-01-15
23149,55+,Female,Europe,Mobile,5,Comedy,Subscribed,98336,2022-04-23,2023-01-20
23150,45-54,Male,Africa,,42,Fantasy,Not Subscribed,9785,2023-03-27,2023-10-20
23151,25-34,Male,Europe,Tablet,9,Sci-Fi,Not Subscribed,26812,2022-01-20,
23152,18-24,Female,North America,TV,33,Drama,Not Subscribed,89758,2022-09-21,2023-09-23
23153,25-34,,Africa,,14,Sci-Fi,Not Subscribed,19292,2022-08-16,
23154,45-54,Female,North America,,5,Fantasy,Subscribed,89246,2022-03-30,
23155,25-34,Male,Africa,TV,29,Comedy,Subscribed,32764,2022-12-14,2024-09-13
23156,35-44,Male,South America,Tablet,27,Drama,Not Subscribed,33252,2023-08-24,
23157,25-34,Female,Africa,TV,29,Comedy,Not Subscribed,92046,2022-03-08,2022-08-08
23158,55+,Male,Europe,Mobile,14,Fantasy,Not Subscribed,32604,2023-04-06,2023-06-02
23159,55+,Male,Europe,TV,31,Sci-Fi,Not Subscribed,63838,2022-10-03,2024-03-29
23160,45-54,Male,Europe,Tablet,25,Comedy,Not Subscribed,2287,2022-12-18,2024-05-12
23161,45-54,Male,Europe,TV,51,Drama,Subscribed,99747,2022-12-17,
23162,35-44,Female,Europe,TV,27,Sci-Fi,Not Subscribed,76016,2023-09-05,
23163,25-34,Undisclosed,Asia,TV,4,Action,Not Subscribed,47998,2022-05-02,2023-05-12
23164,55+,,North America,Mobile,32,Thriller,Not Subscribed,87742,2022-05-21,2023-06-22
23165,55+,Male,Asia,TV,60,Comedy,Not Subscribed,46448,2022-10-17,
23166,25-34,Male,Europe,Mobile,6,Sci-Fi,Subscribed,35210,2021-09-20,
23167,55+,Undisclosed,North America,TV,35,Fantasy,Not Subscribed,84096,2022-05-01,2024-06-28
23168,45-54,Male,Africa,Tablet,44,Fantasy,Not Subscribed,41394,2021-10-20,
23169,45-54,Undisclosed,Asia,,59,Action,Not Subscribed,88612,2021-09-14,
23170,45-54,Undisclosed,Africa,,23,Drama,Not Subscribed,95197,2023-01-27,2024-06-26
23171,18-24,Male,North America,Tablet,29,Action,Not Subscribed,96282,2022-02-04,
23172,18-24,Male,North America,Mobile,8,Comedy,Subscribed,92363,2022-03-30,2023-03-31
23173,55+,Male,North America,TV,24,Comedy,Subscribed,62054,2023-03-03,
23174,45-54,Female,North America,TV,54,Thriller,Not Subscribed,26243,2022-02-06,
23175,45-54,Male,Africa,Tablet,30,Comedy,Not Subscribed,8180,2021-09-28,
23176,18-24,Female,Asia,Tablet,55,Sci-Fi,Not Subscribed,53677,2021-09-18,2023-04-11
23177,55+,Female,Asia,Mobile,42,Sci-Fi,Not Subscribed,76098,2023-04-13,
23178,55+,Male,Africa,Mobile,48,Drama,Subscribed,75685,2021-12-30,
23179,25-34,,Africa,Mobile,36,Sci-Fi,Not Subscribed,64951,2023-02-17,2023-11-26
23180,45-54,Male,Africa,TV,22,Thriller,Subscribed,76844,2023-05-13,
23181,55+,Female,Asia,,20,Action,Subscribed,3844,2023-01-25,2023-05-02
23182,55+,Female,Europe,TV,35,Comedy,Subscribed,45259,2022-04-09,
23183,55+,Male,South America,,17,Drama,Not Subscribed,80091,2022-10-24,2024-08-06
23184,35-44,Female,Africa,Mobile,20,Thriller,Not Subscribed,94420,2021-11-13,2023-08-15
23185,45-54,Male,Europe,Mobile,2,Drama,Not Subscribed,73428,2022-02-26,
23186,35-44,Male,Europe,Mobile,3,Comedy,Not Subscribed,84732,2023-08-06,
23187,55+,Undisclosed,North America,Mobile,46,Sci-Fi,Subscribed,32994,2022-12-01,
23188,55+,Undisclosed,Europe,Mobile,44,Drama,Subscribed,65776,2022-08-04,
23189,18-24,Male,Europe,TV,31,Fantasy,Not Subscribed,46708,2021-12-26,2022-06-11
23190,45-54,Female,Asia,Tablet,21,Comedy,Subscribed,50042,2022-06-25,2023-02-24
23191,18-24,Male,South America,Mobile,2,Thriller,Not Subscribed,68412,2022-10-01,
23192,18-24,Male,North America,Mobile,53,Sci-Fi,Not Subscribed,53605,2023-04-19,2024-08-02
23193,55+,Male,Europe,Mobile,1,Thriller,Not Subscribed,11280,2021-11-28,
23194,25-34,Male,Africa,Mobile,60,Sci-Fi,Not Subscribed,4589,2023-05-09,2023-07-16
23195,35-44,Male,Asia,Tablet,19,Fantasy,Not Subscribed,6090,2022-04-16,
23196,55+,Undisclosed,South America,Mobile,41,Comedy,Not Subscribed,43841,2022-12-10,
23197,45-54,Undisclosed,North America,Tablet,50,Comedy,Subscribed,80196,2023-04-09,
23198,55+,Undisclosed,Africa,TV,18,Fantasy,Not Subscribed,70831,2021-11-24,2021-12-08
23199,45-54,Male,South America,Tablet,8,Action,Not Subscribed,31536,2022-06-03,2024-05-13
23200,25-34,Female,Europe,Mobile,37,Thriller,Subscribed,31747,2022-12-06,2024-07-22
23201,25-34,Female,Europe,Mobile,59,Thriller,Not Subscribed,43061,2023-01-21,2023-12-30
23202,25-34,Female,Europe,Tablet,13,Sci-Fi,Not Subscribed,24216,2022-01-06,2022-08-11
23203,45-54,Male,North America,Tablet,4,Action,Not Subscribed,32907,2022-02-27,2022-08-19
23204,55+,Undisclosed,Asia,Tablet,17,Fantasy,Not Subscribed,2831,2023-06-15,2024-09-07
23205,18-24,Undisclosed,North America,Mobile,30,Sci-Fi,Not Subscribed,51690,2021-10-10,
23206,55+,Male,North America,Tablet,34,Sci-Fi,Not Subscribed,49140,2021-12-07,2024-07-03
23207,45-54,Undisclosed,Africa,Tablet,11,Action,Not Subscribed,72200,2023-02-04,
23208,25-34,Male,Africa,Tablet,25,Action,Subscribed,34629,2021-11-09,2023-05-13
23209,45-54,Male,North America,Mobile,36,Drama,Subscribed,36325,2021-09-30,
23210,18-24,Undisclosed,Africa,Tablet,12,Comedy,Not Subscribed,6690,2023-02-09,2023-09-05
23211,45-54,Male,Africa,Mobile,9,Thriller,Not Subscribed,28524,2022-03-22,2024-01-14
23212,18-24,Undisclosed,North America,Mobile,21,Fantasy,Not Subscribed,40900,2022-07-08,
23213,25-34,Male,Europe,Tablet,49,Thriller,Not Subscribed,7620,2023-04-03,2023-09-03
23214,25-34,Female,South America,TV,2,Action,Subscribed,51323,2023-08-31,2024-04-12
23215,25-34,Undisclosed,South America,,26,Fantasy,Not Subscribed,96730,2021-12-06,2022-05-10
23216,45-54,Undisclosed,Asia,,50,Drama,Not Subscribed,2799,2021-09-20,
23217,55+,Male,Europe,Tablet,22,Fantasy,Subscribed,79835,2023-03-30,
23218,18-24,Male,South America,Tablet,51,Comedy,Not Subscribed,48983,2023-08-30,
23219,55+,Female,South America,TV,39,Drama,Not Subscribed,71237,2023-07-07,
23220,45-54,Female,Asia,TV,40,Sci-Fi,Not Subscribed,92460,2022-06-24,
23221,45-54,Male,Asia,Tablet,8,Action,Not Subscribed,35939,2022-02-20,
23222,18-24,Female,South America,Mobile,26,Fantasy,Not Subscribed,65517,2023-02-28,
23223,45-54,Male,Europe,TV,10,Fantasy,Not Subscribed,50384,2022-06-07,2023-08-25
23224,35-44,Undisclosed,South America,TV,48,Action,Not Subscribed,20048,2022-11-28,2024-03-30
23225,18-24,Male,Africa,Tablet,56,Drama,Not Subscribed,55557,2022-02-25,2023-10-09
23226,35-44,Undisclosed,Asia,Mobile,42,Fantasy,Not Subscribed,74334,2022-01-14,2022-04-03
23227,25-34,,Asia,TV,38,Thriller,Subscribed,47400,2022-04-30,
23228,45-54,Male,South America,TV,4,Sci-Fi,Subscribed,47816,2022-05-09,2023-06-05
23229,25-34,Female,Africa,TV,41,Fantasy,Subscribed,5870,2022-05-05,2023-01-25
23230,45-54,Male,Europe,Mobile,46,Comedy,Subscribed,83958,2021-10-14,
23231,18-24,Undisclosed,South America,Tablet,24,Sci-Fi,Subscribed,40660,2023-08-24,
23232,45-54,Undisclosed,Africa,Mobile,14,Fantasy,Not Subscribed,55734,2023-08-29,2024-02-01
23233,25-34,Female,Asia,,44,Action,Not Subscribed,50749,2022-04-20,
23234,45-54,Male,Asia,Mobile,12,Action,Subscribed,32451,2023-06-22,2024-04-30
23235,55+,Female,Asia,Mobile,26,Fantasy,Not Subscribed,7773,2023-01-03,2023-03-01
23236,55+,,Asia,Tablet,22,Comedy,Not Subscribed,71105,2021-11-16,2022-07-06
23237,18-24,Female,South America,Tablet,54,Drama,Subscribed,9999,2023-06-10,
23238,45-54,Female,Asia,Mobile,26,Sci-Fi,Subscribed,77802,2021-12-24,
23239,45-54,Male,Africa,Tablet,53,Fantasy,Subscribed,2204,2022-02-10,2023-10-21
23240,55+,Female,Europe,Tablet,60,Fantasy,Subscribed,33899,2022-02-08,2024-04-12
23241,35-44,Female,South America,Tablet,38,Sci-Fi,Subscribed,75266,2021-10-14,
23242,35-44,Undisclosed,Asia,Tablet,19,Thriller,Not Subscribed,50462,2022-06-18,
23243,55+,Undisclosed,Europe,,29,Thriller,Not Subscribed,83848,2023-01-05,2024-04-19
23244,25-34,Male,South America,Tablet,37,Thriller,Not Subscribed,58701,2023-07-12,2023-08-21
23245,35-44,Undisclosed,Africa,TV,4,Fantasy,Not Subscribed,95933,2022-11-19,2023-06-23
23246,25-34,Male,North America,Tablet,7,Fantasy,Subscribed,1590,2022-04-21,2024-02-19
23247,18-24,Undisclosed,Asia,Tablet,35,Fantasy,Not Subscribed,94643,2023-07-12,2024-01-23
23248,18-24,Male,Asia,Tablet,38,Action,Not Subscribed,98393,2022-04-02,
23249,45-54,Male,South America,Mobile,39,Action,Not Subscribed,24289,2022-11-30,2022-12-06
23250,35-44,Undisclosed,Africa,,1,Comedy,Not Subscribed,98825,2022-12-13,2023-04-17
23251,55+,Undisclosed,North America,Tablet,55,Thriller,Subscribed,39656,2023-06-05,2023-07-27
23252,35-44,Undisclosed,North America,TV,9,Action,Not Subscribed,58497,2022-03-21,
23253,25-34,Male,Africa,TV,34,Action,Subscribed,14956,2023-02-03,2023-09-13
23254,35-44,Undisclosed,North America,TV,50,Comedy,Not Subscribed,23021,2021-12-01,2022-03-15
23255,18-24,Male,Asia,Mobile,44,Action,Not Subscribed,74832,2021-10-14,
23256,35-44,Female,Asia,Mobile,1,Thriller,Not Subscribed,18943,2021-10-21,
23257,25-34,Male,North America,Mobile,42,Sci-Fi,Subscribed,63826,2023-05-04,2024-03-02
23258,55+,Female,Europe,TV,9,Sci-Fi,Not Subscribed,61843,2022-06-23,2023-02-20
23259,18-24,Female,Europe,Mobile,31,Thriller,Not Subscribed,64383,2022-05-11,2022-07-02
23260,25-34,,North America,TV,31,Comedy,Not Subscribed,47200,2022-11-01,2023-01-16
23261,55+,Male,Asia,TV,38,Action,Subscribed,17604,2021-11-08,2023-02-15
23262,35-44,Female,North America,Tablet,19,Comedy,Not Subscribed,13240,2023-07-01,
23263,55+,Male,Asia,Mobile,4,Sci-Fi,Subscribed,90631,2021-09-29,
23264,18-24,Undisclosed,South America,TV,40,Drama,Not Subscribed,87659,2023-08-26,2023-10-29
23265,55+,,Europe,TV,34,Comedy,Not Subscribed,95362,2023-05-05,
23266,18-24,Male,Africa,Mobile,19,Sci-Fi,Not Subscribed,1203,2022-10-23,2024-06-14
23267,45-54,,Europe,Mobile,19,Fantasy,Not Subscribed,83317,2022-11-28,2023-09-18
23268,35-44,Female,Africa,TV,35,Sci-Fi,Subscribed,57957,2022-02-03,2023-03-27
23269,55+,Male,Asia,Tablet,16,Drama,Subscribed,11218,2023-06-07,
23270,35-44,Undisclosed,Europe,,55,Thriller,Not Subscribed,29243,2021-12-04,
23271,35-44,Female,North America,Tablet,47,Action,Not Subscribed,53168,2023-03-29,
23272,45-54,Female,Europe,Tablet,8,Sci-Fi,Not Subscribed,33953,2022-04-18,
23273,35-44,Undisclosed,Africa,TV,12,Sci-Fi,Subscribed,99605,2023-03-27,
23274,35-44,,Africa,,50,Fantasy,Not Subscribed,71444,2021-11-10,2023-06-07
23275,25-34,,Asia,Mobile,34,Drama,Subscribed,57889,2022-06-08,2022-08-15
23276,55+,Undisclosed,Europe,TV,10,Fantasy,Not Subscribed,68855,2023-05-19,
23277,35-44,Undisclosed,Europe,Tablet,58,Fantasy,Subscribed,85041,2021-12-13,2022-07-05
23278,55+,Undisclosed,Africa,Mobile,21,Thriller,Subscribed,20732,2023-03-26,2023-11-05
23279,18-24,Female,Europe,TV,27,Drama,Subscribed,5606,2022-06-25,
23280,18-24,Undisclosed,Europe,Tablet,55,Fantasy,Subscribed,64096,2022-03-31,
23281,55+,Female,South America,,12,Fantasy,Not Subscribed,89478,2021-09-28,2023-04-24
23282,55+,Undisclosed,North America,Mobile,2,Action,Not Subscribed,23481,2023-02-03,
23283,45-54,Female,Africa,Mobile,34,Drama,Not Subscribed,22178,2022-01-23,
23284,35-44,,South America,Tablet,1,Sci-Fi,Subscribed,49308,2023-09-09,
23285,35-44,Female,South America,TV,28,Drama,Subscribed,95208,2022-06-16,2023-09-01
23286,25-34,Undisclosed,Europe,Mobile,2,Sci-Fi,Subscribed,16663,2023-06-17,2023-08-15
23287,55+,Female,South America,TV,36,Action,Not Subscribed,98876,2022-03-23,2024-06-30
23288,55+,Male,Africa,Tablet,37,Fantasy,Subscribed,73314,2021-11-02,
23289,25-34,Undisclosed,North America,TV,6,Drama,Subscribed,64684,2021-11-14,2022-02-05
23290,55+,Undisclosed,North America,Mobile,8,Drama,Not Subscribed,58696,2023-08-04,2024-08-23
23291,55+,,North America,Mobile,48,Sci-Fi,Not Subscribed,79592,2022-04-08,2023-03-29
23292,55+,Undisclosed,Africa,TV,27,Comedy,Not Subscribed,17854,2022-08-07,
23293,25-34,Female,North America,Mobile,33,Thriller,Not Subscribed,7220,2022-07-24,2024-05-22
23294,35-44,Male,Africa,Mobile,34,Comedy,Not Subscribed,60203,2022-08-21,
23295,45-54,,Europe,TV,59,Comedy,Not Subscribed,42946,2023-04-08,
23296,45-54,Female,Europe,TV,31,Action,Not Subscribed,4246,2022-06-05,2023-03-14
23297,55+,,Asia,Tablet,2,Thriller,Subscribed,92658,2022-03-21,2023-06-16
23298,35-44,Female,Asia,Mobile,41,Comedy,Subscribed,75445,2022-11-12,
23299,45-54,Male,Europe,Mobile,18,Sci-Fi,Not Subscribed,47732,2022-08-04,2022-08-20
23300,55+,Undisclosed,South America,Mobile,42,Thriller,Not Subscribed,50381,2023-05-28,
23301,18-24,Female,North America,TV,19,Comedy,Not Subscribed,6261,2023-06-06,
23302,18-24,Male,South America,Tablet,16,Comedy,Subscribed,74033,2022-06-08,
23303,18-24,Undisclosed,Asia,Tablet,17,Comedy,Not Subscribed,85885,2021-12-25,2024-05-27
23304,25-34,Male,Africa,Tablet,4,Fantasy,Subscribed,63225,2022-03-09,
23305,45-54,Male,Asia,Tablet,51,Action,Not Subscribed,7813,2023-04-15,
23306,35-44,Undisclosed,Asia,Mobile,8,Fantasy,Not Subscribed,61040,2022-02-16,2022-06-02
23307,45-54,Male,South America,,40,Fantasy,Not Subscribed,38431,2023-04-19,
23308,35-44,Undisclosed,Africa,Mobile,19,Fantasy,Not Subscribed,6579,2022-06-07,2023-06-15
23309,35-44,Female,North America,Tablet,45,Action,Not Subscribed,91259,2023-08-11,
23310,55+,Male,Europe,TV,38,Sci-Fi,Not Subscribed,44367,2022-09-01,
23311,35-44,Undisclosed,Africa,TV,9,Comedy,Subscribed,78620,2022-06-06,
23312,18-24,Female,Asia,Tablet,54,Action,Subscribed,26718,2022-12-04,2024-04-25
23313,18-24,Undisclosed,Europe,Mobile,1,Sci-Fi,Subscribed,79742,2022-10-22,2023-12-01
23314,45-54,,Asia,Tablet,45,Drama,Not Subscribed,24098,2023-03-31,2023-10-10
23315,55+,Undisclosed,Africa,Mobile,58,Drama,Not Subscribed,57117,2023-06-06,2023-08-20
23316,25-34,Male,Asia,TV,48,Thriller,Not Subscribed,78688,2022-05-15,
23317,18-24,Female,Africa,TV,15,Fantasy,Subscribed,75295,2022-05-25,2023-10-18
23318,55+,Male,Europe,TV,40,Thriller,Not Subscribed,72469,2022-12-02,
23319,18-24,Female,South America,TV,23,Fantasy,Not Subscribed,18806,2022-06-12,2023-06-24
23320,45-54,Male,Europe,Mobile,17,Action,Not Subscribed,17202,2023-05-23,
23321,55+,Undisclosed,Europe,Mobile,54,Fantasy,Not Subscribed,89657,2022-10-18,2023-03-23
23322,35-44,Undisclosed,South America,Tablet,40,Action,Subscribed,67598,2022-04-11,
23323,35-44,Male,Asia,Tablet,56,Comedy,Subscribed,85458,2023-01-06,
23324,25-34,Undisclosed,Africa,Tablet,57,Sci-Fi,Not Subscribed,41457,2022-10-29,2023-09-01
23325,45-54,Male,South America,Tablet,38,Action,Not Subscribed,40469,2023-07-31,
23326,55+,Undisclosed,South America,Mobile,21,Thriller,Subscribed,51859,2022-01-03,
23327,25-34,Undisclosed,South America,Mobile,25,Action,Not Subscribed,82042,2022-11-03,
23328,25-34,Undisclosed,Africa,Tablet,52,Action,Not Subscribed,25461,2021-10-03,2022-04-10
23329,45-54,Undisclosed,South America,TV,2,Comedy,Not Subscribed,4714,2021-11-26,
23330,25-34,Male,Europe,TV,50,Sci-Fi,Not Subscribed,94952,2023-05-06,
23331,35-44,Undisclosed,Africa,Tablet,38,Thriller,Not Subscribed,1661,2021-12-14,2023-01-29
23332,35-44,Female,Europe,Tablet,50,Action,Not Subscribed,48327,2023-08-28,
23333,45-54,Undisclosed,Europe,Mobile,34,Thriller,Subscribed,78363,2022-01-12,
23334,35-44,,North America,Tablet,38,Fantasy,Not Subscribed,82894,2023-03-23,2023-07-12
23335,25-34,Female,North America,,47,Comedy,Not Subscribed,7210,2023-05-15,2023-11-18
23336,18-24,Undisclosed,Asia,TV,35,Fantasy,Not Subscribed,51798,2022-01-22,2022-06-19
23337,18-24,Female,North America,Mobile,46,Sci-Fi,Not Subscribed,73305,2021-12-11,
23338,25-34,Undisclosed,South America,TV,12,Fantasy,Not Subscribed,71298,2023-03-19,
23339,35-44,Male,Europe,TV,8,Fantasy,Not Subscribed,8586,2023-03-04,2024-09-13
23340,25-34,Male,Europe,Mobile,49,Action,Not Subscribed,61515,2022-04-06,
23341,35-44,Undisclosed,Europe,,28,Sci-Fi,Not Subscribed,60221,2022-05-23,2024-05-19
23342,25-34,Female,South America,Mobile,51,Action,Not Subscribed,71931,2022-05-10,
23343,35-44,Male,Africa,TV,20,Thriller,Not Subscribed,81937,2022-09-29,
23344,35-44,Male,Europe,,49,Action,Not Subscribed,29786,2022-11-29,2024-06-26
23345,25-34,Female,Asia,,20,Sci-Fi,Not Subscribed,38089,2022-07-13,
23346,18-24,Undisclosed,Africa,,52,Drama,Not Subscribed,89999,2023-05-29,2024-07-14
23347,35-44,Female,North America,TV,40,Fantasy,Not Subscribed,94445,2022-08-19,
23348,25-34,Undisclosed,Asia,Tablet,59,Fantasy,Subscribed,41726,2022-02-05,2022-10-13
23349,35-44,Undisclosed,Asia,TV,12,Action,Subscribed,92024,2022-04-11,
23350,45-54,Male,Asia,Tablet,29,Thriller,Not Subscribed,8347,2023-05-09,2023-06-03
23351,55+,Female,Europe,,59,Thriller,Subscribed,79130,2021-10-29,
23352,35-44,Female,Europe,Mobile,33,Action,Not Subscribed,69276,2022-04-06,
23353,25-34,Male,South America,Mobile,2,Fantasy,Subscribed,16703,2022-06-20,
23354,35-44,Undisclosed,Africa,Mobile,59,Sci-Fi,Not Subscribed,78549,2022-11-11,
23355,55+,Undisclosed,Africa,Tablet,26,Drama,Subscribed,17403,2022-11-30,2023-10-15
